Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2010-07-29,24.7,25.45,24.65,25.0,25.0,1521.0,0.38
2010-07-30,24.55,25.75,24.55,25.75,25.55,10323.0,2.61
2010-08-02,25.5,25.9,25.4,25.4,25.45,3893.0,1.0
2010-08-03,25.15,26.2,25.15,25.8,25.8,8480.0,2.18
2010-08-04,25.8,27.6,25.5,27.3,27.3,21789.0,5.87
2010-08-05,28.4,28.4,26.6,28.1,28.05,18477.0,5.15
2010-08-06,26.8,28.4,26.8,27.5,27.9,6541.0,1.82
2010-08-09,27.7,27.95,26.7,27.9,27.9,2341.0,0.64
2010-08-10,28.4,29.7,27.25,28.75,27.95,2023.0,0.58
2010-08-11,28.8,28.9,27.0,27.2,27.2,5179.0,1.43
2010-08-12,27.9,27.9,25.6,26.85,26.2,6330.0,1.69
2010-08-13,25.25,26.0,25.25,25.6,25.75,4215.0,1.08
2010-08-16,25.5,27.05,25.35,26.4,25.95,2630.0,0.69
2010-08-17,25.15,26.9,25.15,26.3,26.5,2001.0,0.52
2010-08-18,25.75,27.7,25.65,26.45,25.9,1603.0,0.42
2010-08-19,27.75,27.8,26.35,26.5,26.8,18111.0,4.94
2010-08-20,26.9,26.9,25.3,25.4,25.4,11419.0,2.95
2010-08-23,26.95,26.95,24.5,25.05,24.85,7809.0,1.97
2010-08-24,24.8,24.95,22.55,24.95,24.45,5259.0,1.26
2010-08-25,25.5,25.9,23.75,24.5,24.5,4443.0,1.1
2010-08-26,24.5,24.5,23.2,23.6,23.6,1369.0,0.33
2010-08-27,24.65,24.65,22.55,23.5,23.6,1734.0,0.41
2010-08-30,24.5,24.75,24.05,24.7,24.5,1779.0,0.44
2010-08-31,24.7,26.0,24.25,26.0,25.8,8493.0,2.14
2010-09-01,27.9,28.4,26.05,26.15,26.15,130480.0,36.2
2010-09-02,26.4,28.7,25.3,28.65,28.55,38368.0,10.54
2010-09-03,28.8,31.45,28.55,31.45,31.45,101221.0,31.41
2010-09-06,32.8,33.05,30.75,30.85,31.25,133687.0,43.43
2010-09-07,32.5,32.5,30.1,30.7,30.45,46206.0,14.39
2010-09-08,31.0,32.0,29.25,32.0,32.0,45112.0,14.23
2010-09-09,31.65,33.6,31.65,33.6,33.6,31905.0,10.67
2010-09-13,35.15,35.25,34.0,34.3,34.4,20472.0,7.09
2010-09-14,33.4,34.9,32.7,32.7,32.7,26390.0,8.7
2010-09-15,31.15,31.75,31.1,31.1,31.1,5719.0,1.78
2010-09-16,29.8,30.85,29.55,29.55,29.55,10225.0,3.09
2010-09-17,30.5,30.6,29.0,29.95,29.85,7333.0,2.15
2010-09-20,31.3,31.3,29.2,30.45,30.25,12070.0,3.64
2010-09-21,29.15,30.25,28.75,28.75,28.75,7208.0,2.09
2010-09-22,28.75,28.8,27.45,28.0,28.2,6005.0,1.68
2010-09-23,27.15,28.9,26.85,26.85,26.85,5227.0,1.43
2010-09-24,27.0,28.2,27.0,28.2,28.2,4296.0,1.2
2010-09-27,28.25,29.65,27.3,28.3,28.05,21398.0,6.16
2010-09-28,28.25,28.6,27.4,27.45,27.5,5575.0,1.55
2010-09-29,26.65,28.1,26.5,26.5,26.65,6965.0,1.87
2010-09-30,26.0,28.0,25.85,26.6,26.95,15872.0,4.35
2010-10-01,27.75,27.75,26.8,26.8,26.8,4355.0,1.18
2010-10-04,25.7,27.4,25.7,26.6,26.85,3455.0,0.93
2010-10-05,26.05,27.3,26.05,26.55,26.9,11614.0,3.1
2010-10-06,26.05,27.55,26.05,27.55,27.55,2753.0,0.74
2010-10-07,28.25,28.95,28.25,28.95,28.95,10200.0,2.94
2010-10-08,30.25,30.25,27.55,27.55,28.3,4831.0,1.39
2010-10-11,28.0,28.2,27.2,27.55,27.45,3468.0,0.96
2010-10-12,27.15,27.15,26.1,26.95,26.95,3644.0,0.97
